# ----------------------------------------,,,,,
# Landing pages,,,,,
# Account: UAGC,,,,,
# Property: UAGC - GA4,,,,,
# ----------------------------------------,,,,,
# ,,,,,
# All Users,,,,,
# Start date: 20250708,,,,,
# End date: 20250804,,,,,
Landing page + query string,Views,Sessions,Average session duration,Request_information_submit_ rate,Key event: Request_information_submit
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=f479ffc0-974b-4cce-9e4a-c5c9f5f10d8b,2,2,6.05805,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=f4b0df77-1e89-4b6a-8ea7-570a678896ff,2,2,4644.758232,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=f96800cb-c94b-4589-93f9-dfab4335faf6,2,2,208.710969,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=0024d191-d1b9-400e-8dbb-d6b5a5779151,2,2,13.8630645,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=03600919-f6bc-4db7-b56b-9f313e9b42eb,2,2,9.222653,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=08470c2e-5bca-46b2-8d22-a589aa8b99a9,2,2,1.4426825,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=0b199cda-cd09-48d6-8dda-40567265b938,2,2,29.9330845,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=0bd9b49c-d44a-4d70-a163-85486a4afc98,2,2,149.7634665,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=145a7b2d-4965-4ba6-a545-20cf4edf38ca,2,2,3.244282,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=155e77f1-01ac-4e61-bb15-8894f4944fbc,2,2,45.2864065,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=17cb6c55-479c-4413-9f34-7394800b59be,2,2,2617.25172,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=33697ed5-e8e8-4996-b13a-e6ea59a5dbe2,2,2,3.6997685,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=4f5de81d-cd42-4f19-8714-1b13d1bc2f9d,2,2,4.8509815,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=541e446e-1734-4a68-a514-0a380ba1e67d,2,2,74.323491,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=6120476a-91f4-41e1-9df0-2e9a7acefaf4,2,2,181.789008,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=667a2e7a-25cb-49e8-9d10-7445723a87a0,2,2,860.341113,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=73e1535f-9484-4d14-9786-972a275f7896,2,2,28.628197,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=7c73bd59-f3dc-4e0f-887f-f2849a6880f2,2,2,18.6978515,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=802161fc-e07d-4802-9098-3cc29a9608b2,2,2,2087.887575,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=8a1d27f4-0bf0-47d3-b1e8-ea5f2a1e5ba4,2,2,3511.894707,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=9c67fefd-70b1-4660-86fa-29915d39e3ae,2,2,9.214393,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=a3385339-ca20-4a6f-b5eb-84f7d141bd62,2,2,46.8553435,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=a5842688-049e-408e-858a-dbf313fbc5cf,2,2,148.845062,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=a8c9117a-6fbc-4f8f-ba27-c368531b10d1,2,2,49.711426,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=ace864bc-3e85-4801-aeb3-72c6fcd8ebe1,2,2,24.4021455,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=b1d751d0-b839-4088-9ebe-e7d5f4f73bb5,2,2,996.9234765,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=d1bee6ad-1a30-4652-9e97-7fb096d4c95e,2,2,770.9104605,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=d58521e8-2f88-4ada-b9ab-6ddcc7cc8d72,2,2,106.736416,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=e503e76e-157c-40c5-9af3-a49c02169a21,2,1,12.917303,0,0
/online-degrees/?sourceid=19aulidcp&affiliateid=li_remarketing_conversions_evergreen&utm_phone=li&li_fat_id=5385e35c-2acc-442a-b4bc-87fb72f350cc,2,2,6.5282775,0,0
/online-degrees/associate-v8?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMIq96WvpjSjgMVCnR_AB28mQZeEAAYASADEgLAlvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=m&c3api=2591%2C160810381355%2Ckwd-61269710&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,16.07323,0,0
/online-degrees/associate/business?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMI0Or33qazjgMV9ShECB3-ChU3EAMYASAAEgIPVvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,4.55293,0,0
/online-degrees/associate/business?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMIouLL4NSyjgMVmHF_AB1zIQMNEAMYASAAEgI8cvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,1,1.680201,0,0
/online-degrees/associate/business?sourceid=ORGSOC&linkId=832016960&fbclid=IwZXh0bgNhZW0BMQABHqpfYpbEXI3Rwo9qauVHLYC3dOGjzoqIyAvvmJca_xucSm4mmIfXpUWtuvcy_aem_4uLVbmFiL744kvjBO-14AQ,2,2,18.1556125,0,0
/online-degrees/associate/business?sourceid=ORGSOC&linkId=832016960&fbclid=IwZXh0bgNhZW0CMTEAAR5BHV2d_fXtZ-8GdkATKx-_d7R_kM0a-EA59iMw6xj9wCvZzduqp1eKJjtleQ_aem_mgPneweTY_auR4jEZui2Yg,2,2,3.571006,0,0
/online-degrees/associate/early-childhood-education?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMI0Or33qazjgMV9ShECB3-ChU3EAMYASAAEgIPVvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,3.777215,0,0
/online-degrees/associate/early-childhood-education?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMIouLL4NSyjgMVmHF_AB1zIQMNEAMYASAAEgI8cvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,4.401942,0,0
/online-degrees/associate/early-childhood-education?sourceid=18SGG&affiliateID=&clickid=CjwKCAjwo4rCBhAbEiwAxhJlCUxVCNnnm6BbYAUwIuysiAAgX0Vb7N5paflfe4d73efNIL0G-U89uxoCp1MQAvD_BwE&utm_vendor=&alr=22615041796&adgroup=182687728280&ad=670730449099&match=b&device=m&c3api=2591%2C182687728280%2Ckwd-10756911&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=22615041796,2,2,3.747846,0,0
/online-degrees/associate/early-childhood-education?sourceid=Leadhoop24,2,2,0,0,0
/online-degrees/associate/military-studies?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMI0Or33qazjgMV9ShECB3-ChU3EAMYASAAEgIPVvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,4.0658735,0,0
/online-degrees/associate/military-studies?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMIouLL4NSyjgMVmHF_AB1zIQMNEAMYASAAEgI8cvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,4.82334,0,0
/online-degrees/associate/organizational-management?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMI0Or33qazjgMV9ShECB3-ChU3EAMYASAAEgIPVvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,4.3845355,0,0
/online-degrees/associate/organizational-management?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMIouLL4NSyjgMVmHF_AB1zIQMNEAMYASAAEgI8cvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,3.7100825,0,0
/online-degrees/bachelors/?affiliateid=Archer&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=269776,2,2,365.57401,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=252031,2,2,32.4535875,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=252662,2,2,20.0532435,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=253365,2,2,14.4001835,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=253693,2,2,4.082891,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=254094,2,2,52.4777715,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=254367,2,2,32.16502,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=255087,2,2,44.032021,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=256371,2,2,67.8097605,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=257149,2,2,28.619179,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=258604,2,2,81.694163,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=258946,2,2,92.040083,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=259319,2,2,122.995293,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=259733,2,2,105.106853,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=260105,2,2,8.4719245,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=261207,2,2,40.8985245,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=261402,2,2,25.033471,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=262858,2,2,5.789888,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=263611,2,2,86.929127,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=263658,2,2,39.48269,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=263911,2,2,17.6774215,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=265109,2,2,16.435499,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=266334,2,2,5.390574,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=266523,2,2,21.399258,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=266971,2,2,19.588459,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=267154,2,2,6.585564,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=267535,2,2,35.890039,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=267948,2,2,11.856341,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=268823,2,2,146.5224045,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=270135,2,2,1508.446037,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=270137,2,2,16.566478,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=270165,2,2,44.631345,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=270198,2,2,57.13388,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=270521,2,2,38.263548,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=271514,2,2,40.0028775,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=274464,2,2,15.2215445,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=274754,2,2,20.9021275,0,0
/online-degrees/bachelors/?chat=default,2,2,4.5880315,0,0
/online-degrees/bachelors/?page=0,2,2,9.882486,0,0
/online-degrees/bachelors/?page=1,2,2,11.8046505,0,0
/online-degrees/bachelors/?page=2,2,2,11.9414645,0,0
/online-degrees/bachelors/accounting?fbclid=IwZXh0bgNhZW0CMTEAAR50qUt_E86cZzUTwReVfmT7inZcjPtD1KV0VDK19TeMZ30nqj3cPi_xZGvNoA_aem_pPo-dUH9oDwQeQi73D3ytA,2,2,371.304093,0,0
/online-degrees/bachelors/accounting?fbclid=IwZXh0bgNhZW0CMTEAAR5Z5MTceGp-7jidzUkN_jR627V73nrJXGgXhjazAk-tco-GkF3UH0dkza3HjQ_aem_uj_EEgzWLN9lELF8M3fYCQ,2,2,3.1253805,0,0
/online-degrees/bachelors/accounting?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMInaP5s9mhjgMVWoNQBh1F3xqAEAAYAyAAEgK4WfD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,3.0968065,0,0
/online-degrees/bachelors/applied-behavioral-science?affiliateID=fbig_prospecting_socialbehavioral_2024&fbclid=IwQ0xDSwL6fzhleHRuA2FlbQEwAGFkaWQBqxqOzY2kbwEewYdMXxVz_POjXTHRmA6st85-5GC0OXbjsEJPNzBixzo4HGZgxerdDx6LfsA_aem_Bjq704INtITqUm0nOPkipQ,2,2,14346.89362,0,0
/online-degrees/bachelors/applied-behavioral-science?fbclid=IwZXh0bgNhZW0CMTEAAR6HK51g1umZN7FeHvDOAJa5Xv-rvW_dala53cLLIBMZ1Dp0PnupdrSB9tdmgQ_aem_j5o1dEFglxW4g0EsM5fE7A,2,2,31.4653725,0,0
/online-degrees/bachelors/business-administration4,2,2,16.4539965,0,0
/online-degrees/bachelors/business-administration?ad=669727401558&adgroup=151671168884&affiliateID=&alr=20260951882&c3api=2591%2C151671168884%2Ckwd-2085677667496&clickid=CjwKCAjwvO7CBhAqEiwA9q2YJR7cn0Lxd5ealwihKDjt_haz6qYJ3ruZolCoMOlpfVQzK3MIHpx4TBoCwcQQAvD_BwE&device=c&dsaccountid=700000002770196&dsaccounttype=GOOGLE&match=b&sourceid=18SGB,2,2,1215.354325,0,0
/online-degrees/bachelors/business-administration?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMIouLL4NSyjgMVmHF_AB1zIQMNEAMYASAAEgI8cvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,4.3919645,0,0
/online-degrees/bachelors/business-administration?sourceid=ORGSOC,2,1,105.336763,0,0
/online-degrees/bachelors/business-information-systems?ad=711050929411&adgroup=165739158159&affiliateID=&alr=21636127166&c3api=2591%2C165739158159%2Ckwd-933457636489&clickid=Cj0KCQjwkILEBhDeARIsAL--pjzOC5uZZKJktOj2EZO96SGKLvOQzeDrQVEoMYy4aA-2_QItlU60TLkaAjuFEALw_wcB&device=m&dsaccountid=700000002770196&dsaccounttype=GOOGLE&match=e&sourceid=18SGT,2,1,56.304169,0,0
/online-degrees/bachelors/business-information-systems?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMIouLL4NSyjgMVmHF_AB1zIQMNEAMYASAAEgI8cvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,3.7578205,0,0
/online-degrees/bachelors/business-leadership?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMI0Or33qazjgMV9ShECB3-ChU3EAMYASAAEgIPVvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,4.1219675,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjw-NfDBhDyARIsAD-ILeBV7lbP-HaMlxJP0LK1WOuVxbKHtBkdaucpIb5ax3p52RkMOrPfygYaAizzEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=m&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",2,2,39.097957,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjw-NfDBhDyARIsAD-ILeBZ37ee0dHKqcc_rieLeiEcP5fcBJOZp676CSsFnhmaZOCy12O_ubsaAukqEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=m&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",2,2,6.860947,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjw-NfDBhDyARIsAD-ILeBtiVzPAkkQUi4RE1KhFNXn6AM_K2A6dQClxmIufC4rV97n3KaFV9MaAsjdEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=c&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",2,2,34.1912535,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjw-NfDBhDyARIsAD-ILeCRiH0xadx3qU8qmIvQJM_WxyxBRn4p7sMkmw6HvGhm_YwT2EPh19AaApBzEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=m&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",2,2,15.8398025,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjwh_i_BhCzARIsANimeoGiI7oQqAaJ4-WahgStChFZ7arL743Dt7zglwUlVFdB6S2EqesadAMaAvWWEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=m&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE",2,2,3.2013245,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjwhafEBhCcARIsAEGZEKIaWrLFgdmF6jYYRCvYhlRSzfxDBTxYPBAw61GXTzQrl1qk68i815saAqhCEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=m&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",2,2,9.9437445,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjwhafEBhCcARIsAEGZEKIl05ZVSJZi90el08BTXShVxI9E7rKs2MVhJLj_8QFasaQfXSgYmW4aApJfEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=m&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",2,2,3.412218,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjwhafEBhCcARIsAEGZEKInFq8EAb2pPLg-7FLcmGJbmLihH3-lWwYcTtWsny1eklUkE_IhZ04aAhwFEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=m&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",2,2,7.662187,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjwhafEBhCcARIsAEGZEKJujzrQrX2iFZGx0uycLPnCw54Ira8N4Q0rxa01y4N7cFP4L80kWhEaAoHPEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=m&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",2,2,4.947999,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjwhafEBhCcARIsAEGZEKKFZ8Y7POOy0tfWKqh8Cxg0Tb7-MqodqDZUUfiO-0InJQ4j8kgVOPsaAm1KEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=m&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",2,2,11.121705,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjwj8jDBhD1ARIsACRV2Tsi5YItpWWQDwYdf4iKHeJ7CKqdSilllpbDgRHdy3TZHyur3vgBfK0aAsh_EALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=m&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",2,2,2064.569469,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjwj8jDBhD1ARIsACRV2TsjITs1dEnpy1oLNYQQ3Ips4Rnk8bS_sXl50sL7kktLK641kia3XAQaAjOZEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=m&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",2,2,120.7988295,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjwj8jDBhD1ARIsACRV2TuQOo7JzD53iB1e4-Kgzu414StEnJzfj5orSLBzuGQXMCdeSz5sTwMaAk0EEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=m&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",2,2,2.8291025,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjwkILEBhDeARIsAL--pjwU5FuPhdu_DmzuxH_oxweRPAzbIkKw9uRv5l5ILxKwNj50JscM45saAv1aEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=m&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",2,2,10.435616,0,0
"/online-degrees/bachelors/computer-software-technology?sourceid=18SGB&affiliateID=&clickid=Cj0KCQjwm93DBhD_ARIsADR_DjFa--Il-FVazQyH2U-UtSTVntQoVGB8LVoX8At7U_35YP_oh745FS0aAk0YEALw_wcB&utm_vendor=&alr=20260951882&adgroup=151671168444&ad=669727401534&match=b&device=m&c3api=2591,151671168444,kwd-357413456540&sourceid=18SGB&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=20260951882",2,2,1.385469,0,0
