# ----------------------------------------,,,,,
# Landing pages,,,,,
# Account: UAGC,,,,,
# Property: UAGC - GA4,,,,,
# ----------------------------------------,,,,,
# ,,,,,
# All Users,,,,,
# Start date: 20250610,,,,,
# End date: 20250707,,,,,
Landing page + query string,Views,Sessions,Average session duration,Request_information_submit_ rate,Key event: Request_information_submit
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=83623f61-c45b-4653-9a38-9b7e95a51537,2,2,3.86056,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=8a22318f-9a2d-425a-8d47-4f258bf00855,2,2,186.641355,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=8bda6e63-cee8-465e-9724-eea6e2b74077,2,2,107.576535,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=8dcb60c8-aea8-4b8c-b35f-7efaa725d227,2,2,6.813737,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=8e6ab421-e312-4773-b2e3-200f70aa8892,2,2,4.3483135,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=8f5ddbe5-bd79-4ed7-aa25-df6db48213b7,2,2,10.570798,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=90923fd6-6c03-4acf-964d-0faaad3eb660,2,1,586.438972,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=976db32f-b3ac-4389-bbcf-a79907772b79,2,2,96.4425475,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=9a4b9fde-94b5-4115-b3ce-12afd38ff22d,2,2,29.7442525,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=9b8e4463-69f1-4d31-b7d1-30ebe22bbc46,2,2,262.4327865,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=9c47376a-22c6-4820-ace1-030de197226b,2,2,3.770867,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=9e10b582-f02e-4d3a-af23-0802153cf222,2,2,8.983206,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=a1554eb4-6911-4201-9e61-d4d5743ea486,2,2,961.817412,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=a24facda-29dc-4e41-962b-cb17af2e5ae9,2,2,15.0673005,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=a59e3f35-6751-4d3d-b653-60a79f5d9af4,2,2,4.5915275,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=a716ce99-6ba9-4d58-a80b-be656003e3b4,2,2,1055.582777,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=b2001482-e869-4c2e-9013-4b9e958314b1,2,2,10.5065905,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=c0b670af-b274-4599-a840-01e49924c574,2,2,2.390547,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=c0bb2e30-ce68-451b-bf00-bc8cad0abe3e,2,2,3.508303,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=c12b1717-1256-409d-8622-315a2f4c16b6,2,2,9916.82989,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=cb14158a-9d57-40fc-aa66-2da0c297bc6d,2,2,3.8560045,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=d0302b33-8f8e-4557-bad2-aad1fc0ff885,2,2,9.693995,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=d0e5eca2-ca84-41c7-b1c9-dbe37c9d3430,2,2,1126.378529,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=d24c3ec5-215e-41dd-8b50-674f83b6e6ae,2,2,370.637729,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=d8eacb32-226a-44a2-9066-557ef9a8222f,2,2,8.5664025,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=d977dc0b-4281-42ae-9601-e0d230eb11a8,2,2,18.6895705,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=db5b646d-cb8c-4fe1-b9ad-b2682a2ad253,2,2,16.280849,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=de8a272c-8f5b-4a6d-9e58-854aba7469c2,2,2,16.145252,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=df773742-5f11-444b-bd0c-9ab9a415c747,2,2,54.6144495,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=e4b6ee0e-77d1-475f-8ffb-e0de3c226934,2,2,2.5993725,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=e5f094d6-8466-4f2f-be5b-44701070d3ca,2,2,12144.76167,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=f0c78517-eee9-4b4c-aba2-313d46e788f0,2,2,76.975033,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=f0e91e17-d457-4544-9ef5-b30fb50363d5,2,2,4.782141,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=f896b99e-2e61-4a45-9103-320aef236ab4,2,2,3.7534145,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=f9004670-ee0e-40d6-a8c9-89e8cf5a2395,2,2,1406.753504,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=fd10286d-72fe-4231-963b-623c6dfd3f02,2,2,13.528302,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=fe5ca066-f2f7-49d7-83b4-c8d35f70e458,2,2,3.8368975,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=fe8a533f-e99f-4650-b7c3-6890119d4e03,2,2,48.367344,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=fe8fb49d-4883-4e7c-8365-9a8d2e2c8d8d,2,2,3.052169,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=fed77310-bd5d-4378-b133-e9728982bfef,2,2,990.2683815,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=fedb790b-97b6-42b2-83a8-abb9b8be45f6,2,2,2848.00877,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_prospecting_text_ad_2022&utm_phone=li&li_fat_id=feed5b5d-d84d-4a1e-b43d-803a7a65cd67,2,2,37.942415,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=0343db7d-f413-4a01-a64e-6d72f5344526,2,2,10.4634145,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=0b7af91e-8ad2-468c-b656-aae7e9d79ebd,2,2,995.0098945,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=159bb094-4548-40a1-83f0-4cedcda39c4a,2,2,888.675834,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=2780f63e-0ab8-47de-a6d1-229c35ebab77,2,2,496.9736,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=3da8e1a5-a75a-41d9-9d53-8c6f5d21dadc,2,2,15.527658,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=41d3a521-fba4-4591-a17f-370c48f8b8a7,2,2,595.9413095,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=475f7890-bd3d-4f70-b534-732825679c99,2,2,1061.150815,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=4d700fb8-947a-4c03-bf3c-06c76f4338cd,2,2,3.8382025,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=5d88ae9b-43f5-4453-9f11-e03c88022ce7,2,2,1.3921485,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=63952fdc-e59b-4753-9b38-bd2694fc2eb5,2,2,2.1314325,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=6782ea11-8705-4aef-b069-4ad9f5bd99db,2,2,233.678756,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=6fd17309-fc8a-46d7-97d1-20db6a0c081f,2,2,9.855525,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=7bf67a61-013b-4732-8543-a74196342aaf,2,2,132.2438955,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=89fca9fd-2c7e-4420-8492-172d56ff5b2a,2,2,6.907395,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=907e05ff-9cdf-4465-84a8-6da9ccb882e2,2,2,2262.012532,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=9b42799e-302c-4444-91e1-18e3c0222a41,2,2,28.088345,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=a125518f-bd48-4ca7-8225-33b257e167a1,2,2,22.3374365,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=a167bf7f-7283-4305-8f3e-1e543af5f1e3,2,2,1442.468238,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=a7015cfa-db19-42ef-b248-55644647891c,2,2,4.2911265,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=aebcd330-0edc-4521-b80b-59f612939552,2,2,1163.415289,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=b5b820fa-9a28-48e3-9bc8-3e6890e84cf4,2,2,43.0482315,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=c1ec2d7d-2f57-4cb7-ab37-0d733bcbd8a1,2,2,1492.078498,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=cc534e1a-281a-49f5-bbac-fdee9b4bd7fc,2,2,1.0555115,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=cf09f479-f169-4ae9-bdfc-7dbfdba7a816,2,2,153.1123015,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=cf758a42-a5b1-44a0-88ab-a53bc276394a,2,2,12.614876,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=d4153115-9417-49b1-9f11-761ae718568c,2,2,4.517398,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=db43fffc-3aa9-4d98-9592-c682ac4dbced,2,1,6.994398,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=e3a89e1d-73a7-4f45-bfb0-512da39958c7,2,2,21.0911885,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=f15cdf86-d577-4650-bb46-ed1320f34dce,2,2,10.6929955,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=fa5998a0-c0e8-47da-ace6-31e4b4998860,2,2,1841.990669,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=fc906f80-87cd-4d29-b2cb-b73ade8e044d,2,2,190.008594,0,0
/online-degrees/?sourceID=19AULIDCP&affiliateID=li_remarketing_textad_2024&utm_phone=li&li_fat_id=fed77310-bd5d-4378-b133-e9728982bfef,2,2,1319.49267,0,0
/online-degrees/?sourceID=19AULIDCP&amp;affiliateID=li_prospecting_text_ad_2022&amp;utm_source=linkedin&amp;utm_medium=paid_social&amp;utm_campaign=UAGC_Social_US_N_Evergreen_N_LinkedIn_TextAd_Conversions_Remarketing_LI_N_GenRem_07172023&amp;utm_content=textad_uagc_2023&amp;utm_phone=li&amp;li_fat_id=16d9774a-0d6f-4c0b-8d21-deefb1d07941,2,2,9.4942125,0,0
/online-degrees/associate/business?ad=711050929411&adgroup=165739158159&affiliateID=&alr=21636127166&c3api=2591%2C165739158159%2Ckwd-933457636489&clickid=Cj0KCQjw953DBhCyARIsANhIZoZ8ox7L2AQ7QqcrWZuSUb-GpM-l7BWOcxhC8EMcmEtVKCCaCWiDQRIaAg_yEALw_wcB&device=m&dsaccountid=700000002770196&dsaccounttype=GOOGLE&match=e&sourceid=18SGT,2,2,1.634638,0,0
/online-degrees/associate/business?fbclid=IwZXh0bgNhZW0CMTEAAR7fLvjCnVZfMBKsdVSxi-ZZJBg7RUIyl2qX68FVx7HCXaiL4o2i7071wHFgYQ_aem_BP7gQX1U58C7BVCcbYKsBQ,2,2,4.551924,0,0
/online-degrees/associate/business?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMI0bHzzYrvjQMVkWBHAR1ctgQcEAAYAyAAEgLGrfD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,4.1975615,0,0
/online-degrees/associate/business?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMI3_6Wwer4jQMVt05HAR3ZniNREAAYBCAAEgKxXvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-59410408&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,4.107606,0,0
/online-degrees/associate/business?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMI5JbVwfqwjQMVXiNECB2TJhxjEAMYAiAAEgLre_D_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,5.584275,0,0
/online-degrees/associate/business?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMI7_az_aiajQMVkV9HAR0X3xerEAAYAyAAEgJpifD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,3.935165,0,0
/online-degrees/associate/business?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMIopm-1vTQjQMVnGBHAR1uXxvWEAMYAiAAEgKuuvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,4.0943145,0,0
/online-degrees/associate/business?sourceid=18SGT&affiliateID=&clickid=CjwKCAjwpMTCBhA-EiwA_-MsmcxIEHyVypgMx7JLNxxqUXQSr0clqxXDUGrVRf5gy0F2ZqQeu3q9NxoCzOsQAvD_BwE&utm_vendor=&alr=22605085134&adgroup=180152651677&ad=755068317107&match=e&device=m&c3api=2591%2C180152651677%2Ckwd-933457636489&dsaccountid=700000002770196&dsaccounttype=GOOGLE&gad_campaignid=22605085134,2,2,4.727114,0,0
/online-degrees/associate/business?sourceid=ORGSOC&linkId=832016960&fbclid=IwY2xjawLGb_RleHRuA2FlbQIxMQABHjl069qKElefL2p1NJUVuXpwL79wCXfUyEF4Rw-IswVczW8xd7z3_fyj5r-S_aem_YUagk4mcaggIgzDfcTUQyg,2,2,45.106906,0,0
/online-degrees/associate/business?sourceid=ORGSOC&linkId=832016960&fbclid=IwZXh0bgNhZW0BMQABHgmccUJhvJHWxZg2ZbDdaexVkmG8qhQa5nTBstlDUNSpXsCNXklJUaWJsJ4D_aem_MZZw_DS74lL7gJGKCr6K1g,2,2,30.2454605,0,0
/online-degrees/associate/business?sourceid=ORGSOC&linkId=832016960&fbclid=IwZXh0bgNhZW0BMQABHqX_nfg3w9ZviA2f5FbDR04qPJZUxRdXM4jfApA5HnVuFgNi2BeErXvWhjXI_aem_MHQ2krMm7zbM_A7rOL7GVQ,2,2,3.946192,0,0
/online-degrees/associate/business?sourceid=ORGSOC&linkId=832016960&fbclid=IwZXh0bgNhZW0BMQABHuDPbh2O_SqFfXFlCd1_T6biqqzSoT9iGoa9IxtDg7yzXiRfK_Fdtjr_b4Vw_aem_i-M5qYCAem0LQL4S01Sgpg,2,2,8.8093605,0,0
/online-degrees/associate/business?sourceid=ORGSOC&linkId=832016960&fbclid=IwZXh0bgNhZW0CMTEAAR4Ow4wZ70aavj5_Y60neSQZZFwTmg57VtKVGtACF-pem__z-V0rFEPZx2-96A_aem_HG2t4AV9PsnuHVTVR_BgHA,2,2,37.59117,0,0
/online-degrees/associate/business?sourceid=ORGSOC&linkId=832016960&fbclid=IwZXh0bgNhZW0CMTEAAR5Ifz24V_QJJRw_AK7MPvFQ7Sn5c7QtXnguCx431-ylR876FjVa7GCDlOZL6A_aem_YeGAzDj0K34eEVagjg85aA,2,2,32.922075,0,0
/online-degrees/associate/business?sourceid=ORGSOC&linkId=832016960&fbclid=IwZXh0bgNhZW0CMTEAAR6bKFeFkbvQzkDWhaEu90kBCdBZySnLO4oYifsQBoOh-s-0Hg4tjtg2iEOrkA_aem_yRdJ-qq7OBTyYzu8eSQtew,2,1,33.474699,0,0
/online-degrees/associate/early-childhood-education?ad=662608840001&adgroup=150850152632&affiliateID=&alr=20281727734&c3api=2591%2C150850152632%2Ckwd-299494250156&clickid=EAIaIQobChMI_MCMs6f9jQMVknN_AB3YLTKAEAAYBCAAEgJHMPD_BwE&device=m&dsaccountid=700000002770196&dsaccounttype=GOOGLE&match=b&sourceid=18SGG,2,2,3.863632,0,0
/online-degrees/associate/early-childhood-education?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMIopm-1vTQjQMVnGBHAR1uXxvWEAMYAiAAEgKuuvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,3.635512,0,0
/online-degrees/associate/military-studies?ad=711050929411&adgroup=165739158159&affiliateID=&alr=21636127166&c3api=2591%2C165739158159%2Ckwd-933457636489&clickid=EAIaIQobChMIwZHFp-bvjQMV0EB_AB03yQBNEAAYAiAAEgKVNPD_BwE&device=m&dsaccountid=700000002770196&dsaccounttype=GOOGLE&match=e&sourceid=18SGT,2,2,54.3397885,0,0
/online-degrees/associate/military-studies?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMI0bHzzYrvjQMVkWBHAR1ctgQcEAAYAyAAEgLGrfD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,4.964814,0,0
/online-degrees/associate/military-studies?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMIopm-1vTQjQMVnGBHAR1uXxvWEAMYAiAAEgKuuvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,4.589248,0,0
/online-degrees/associate/organizational-management?ad=661245695916&adgroup=150866173580&affiliateID=&alr=20256022058&c3api=2591%2C150866173580%2Ckwd-255371242&clickid=CjwKCAjwuIbBBhBvEiwAsNypvdEftXqAklcYOuy1_nThYOORnUIcKYtyux9VYdqEGtg_HMNzwx07whoChvQQAvD_BwE&device=c&dsaccountid=700000002770196&dsaccounttype=GOOGLE&match=e&sourceid=18SGA,2,2,1.0978535,0,0
/online-degrees/associate/organizational-management?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMI0bHzzYrvjQMVkWBHAR1ctgQcEAAYAyAAEgLGrfD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,4.6876665,0,0
/online-degrees/associate/organizational-management?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMI7_az_aiajQMVkV9HAR0X3xerEAAYAyAAEgJpifD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,3.636182,0,0
/online-degrees/associate/organizational-management?sourceid=18SGB&affiliateID=&clickid=EAIaIQobChMIopm-1vTQjQMVnGBHAR1uXxvWEAMYAiAAEgKuuvD_BwE&utm_vendor=&alr=21115184117&adgroup=160810381355&ad=694107765549&match=b&device=c&c3api=2591%2C160810381355%2Ckwd-14470757&dsaccountid=700000002770196&dsaccounttype=GOOGLE,2,2,3.253381,0,0
/online-degrees/bachelor-of-science-in-health-and-human-performance,2,2,67.5757525,0,0
/online-degrees/bachelor/cyber-security,2,2,2.301555,0,0
/online-degrees/bachelors/?affiliateid=Archer&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=236648,2,2,480.0783075,0,0
/online-degrees/bachelors/?affiliateid=Archer&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=236650,2,2,8.305854,0,0
/online-degrees/bachelors/?affiliateid=Archer&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=243078,2,2,3.77601,0,0
/online-degrees/bachelors/?affiliateid=Archer&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=245600,2,2,4.2319165,0,0
/online-degrees/bachelors/?affiliateid=Archer&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=246028,2,2,3.658168,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=236994,2,2,4.888716,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=238885,2,2,30.9719695,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=239108,2,2,45.620618,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=239722,2,2,81.576257,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=240130,2,2,8.111692,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=240540,2,2,54.002086,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=240621,2,2,61.257444,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=240629,2,2,51.3960575,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=240635,2,2,8.875112,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=240973,2,2,24.127402,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=241119,2,2,380.550144,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=241526,2,2,30.1036255,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=241565,2,2,30.3164845,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=241647,2,2,36.6552925,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=242100,2,2,78.3352675,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=242142,2,2,56.1856555,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=242166,2,2,40.0327355,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=242172,2,2,17.542116,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=242618,2,2,226.357562,0.5,1
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=242742,2,1,75.082829,0,0
/online-degrees/bachelors/?affiliateid=Transparently&sourceid=Leadhoop24&subchannel=PD+-+SEARCH&subid=243426,2,2,10.0660825,0,0
